"","codigo","ano","MULHERES_COM_MAIS_3_PARTOS"
"3290","353190","2021","3"
"3291","353200","2021","5"
"3292","353205","2021","2"
"3293","353215","2021","2"
"3294","353220","2021","5"
"3295","353230","2021","5"
"3296","353240","2021","4"
"3297","353250","2021","2"
"3298","353260","2021","2"
"3299","353270","2021","1"
"3300","353280","2021","2"
"3301","353282","2021","3"
"3302","353290","2021","5"
"3303","353300","2021","6"
"3304","353310","2021","1"
"3305","353320","2021","2"
"3306","353325","2021","1"
"3307","353330","2021","1"
"3308","353340","2021","12"
"3309","353350","2021","5"
"3310","353360","2021","5"
"3311","353380","2021","3"
"3312","353390","2021","11"
"3313","353410","2021","1"
"3314","353420","2021","1"
"3315","353430","2021","9"
"3316","353440","2021","298"
"3317","353460","2021","4"
"3318","353470","2021","18"
"3319","353475","2021","1"
"3320","353480","2021","4"
"3321","353490","2021","1"
"3322","353500","2021","2"
"3323","353510","2021","3"
"3324","353520","2021","4"
"3325","353530","2021","3"
"3326","353540","2021","9"
"3327","353550","2021","13"
"3328","353560","2021","7"
"3329","353570","2021","3"
"3330","353580","2021","3"
"3331","353590","2021","2"
"3332","353600","2021","2"
"3333","353610","2021","4"
"3334","353620","2021","14"
"3335","353625","2021","1"
"3336","353630","2021","6"
"3337","353640","2021","2"
"3338","353650","2021","23"
"3339","353660","2021","1"
"3340","353670","2021","13"
"3341","353680","2021","4"
"3342","353700","2021","7"
"3343","353710","2021","10"
"3344","353720","2021","5"
"3345","353730","2021","21"
"3346","353740","2021","4"
"3347","353750","2021","2"
"3348","353760","2021","59"
"3349","353770","2021","1"
"3350","353780","2021","19"
"3351","353790","2021","17"
"3352","353800","2021","58"
"3353","353810","2021","2"
"3354","353820","2021","4"
"3355","353830","2021","2"
"3356","353860","2021","9"
"3357","353870","2021","96"
"3358","353880","2021","18"
"3359","353890","2021","8"
"3360","353900","2021","2"
"3361","353910","2021","12"
"3362","353920","2021","1"
"3363","353930","2021","28"
"3364","353940","2021","3"
"3365","353950","2021","10"
"3366","353960","2021","1"
"3367","353980","2021","53"
"3368","353990","2021","1"
"3369","354000","2021","2"
"3370","354020","2021","7"
"3371","354025","2021","2"
"3372","354050","2021","4"
"3373","354060","2021","17"
"3374","354070","2021","21"
"3375","354075","2021","6"
"3376","354080","2021","3"
"3377","354090","2021","6"
"3378","354100","2021","151"
"3379","354105","2021","2"
"3380","354110","2021","3"
"3381","354120","2021","4"
"3382","354130","2021","11"
"3383","354140","2021","57"
"3384","354150","2021","6"
"3385","354160","2021","6"
"3386","354165","2021","4"
"3387","354170","2021","4"
"3388","354180","2021","1"
"3389","354190","2021","5"
"3390","354200","2021","2"
"3391","354210","2021","2"
"3392","354220","2021","9"
"3393","354230","2021","1"
"3394","354240","2021","1"
"3395","354250","2021","1"
"3396","354260","2021","43"
"3397","354270","2021","5"
"3398","354280","2021","2"
"3399","354290","2021","1"
"3400","354300","2021","8"
"3401","354320","2021","1"
"3402","354330","2021","21"
"3403","354340","2021","152"
"3404","354370","2021","6"
"3405","354380","2021","1"
"3406","354390","2021","37"
"3407","354400","2021","6"
"3408","354410","2021","12"
"3409","354420","2021","3"
"3410","354425","2021","4"
"3411","354430","2021","3"
"3412","354440","2021","2"
"3413","354460","2021","1"
"3414","354470","2021","1"
"3415","354500","2021","10"
"3416","354515","2021","2"
"3417","354520","2021","47"
"3418","354530","2021","6"
"3419","354560","2021","4"
"3420","354570","2021","2"
"3421","354580","2021","47"
"3422","354600","2021","6"
"3423","354630","2021","10"
"3424","354640","2021","15"
"3425","354660","2021","8"
"3426","354670","2021","2"
"3427","354680","2021","25"
"3428","354690","2021","5"
"3429","354720","2021","1"
"3430","354730","2021","57"
"3431","354740","2021","1"
"3432","354750","2021","8"
"3433","354760","2021","4"
"3434","354770","2021","2"
"3435","354780","2021","138"
"3436","354790","2021","4"
"3437","354800","2021","6"
"3438","354805","2021","2"
"3439","354810","2021","2"
"3440","354820","2021","1"
"3441","354830","2021","2"
"3442","354840","2021","1"
"3443","354850","2021","87"
"3444","354860","2021","2"
"3445","354870","2021","126"
"3446","354880","2021","7"
"3447","354890","2021","63"
"3448","354910","2021","29"
"3449","354940","2021","7"
"3450","354950","2021","4"
"3451","354960","2021","3"
"3452","354970","2021","16"
"3453","354980","2021","89"
"3454","354990","2021","199"
"3455","354995","2021","8"
"3456","355000","2021","3"
"3457","355010","2021","8"
"3458","355020","2021","20"
"3459","355030","2021","3706"
"3460","355040","2021","12"
"3461","355050","2021","4"
"3462","355060","2021","26"
"3463","355070","2021","44"
"3464","355080","2021","5"
"3465","355090","2021","3"
"3466","355100","2021","168"
"3467","355110","2021","2"
"3468","355120","2021","1"
"3469","355140","2021","2"
"3470","355150","2021","15"
"3471","355160","2021","10"
"3472","355170","2021","39"
"3473","355180","2021","14"
"3474","355190","2021","3"
"3475","355200","2021","5"
"3476","355210","2021","3"
"3477","355220","2021","267"
"3478","355230","2021","1"
"3479","355240","2021","94"
"3480","355250","2021","159"
"3481","355260","2021","1"
"3482","355270","2021","4"
"3483","355280","2021","92"
"3484","355290","2021","3"
"3485","355300","2021","8"
"3486","355310","2021","1"
"3487","355330","2021","5"
"3488","355340","2021","6"
"3489","355350","2021","4"
"3490","355360","2021","1"
"3491","355370","2021","21"
"3492","355380","2021","14"
"3493","355385","2021","2"
"3494","355395","2021","8"
"3495","355400","2021","50"
"3496","355410","2021","132"
"3497","355420","2021","2"
"3498","355430","2021","3"
"3499","355440","2021","1"
"3500","355450","2021","15"
"3501","355465","2021","1"
"3502","355470","2021","4"
"3503","355475","2021","2"
"3504","355480","2021","16"
"3505","355490","2021","3"
"3506","355495","2021","6"
"3507","355500","2021","16"
"3508","355510","2021","2"
"3509","355530","2021","1"
"3510","355535","2021","1"
"3511","355540","2021","37"
"3512","355550","2021","7"
"3513","355560","2021","3"
"3514","355570","2021","2"
"3515","355600","2021","3"
"3516","355610","2021","1"
"3517","355620","2021","13"
"3518","355630","2021","13"
"3519","355635","2021","3"
"3520","355640","2021","20"
"3521","355645","2021","28"
"3522","355650","2021","34"
"3523","355660","2021","3"
"3524","355670","2021","7"
"3525","355680","2021","3"
"3526","355690","2021","4"
"3527","355700","2021","53"
"3528","355710","2021","18"
"3529","355720","2021","8"
"3530","355730","2021","2"
"3531","410010","2021","2"
"3532","410020","2021","3"
"3533","410030","2021","8"
"3534","410040","2021","72"
"3535","410045","2021","2"
"3536","410050","2021","2"
"3537","410060","2021","2"
"3538","410070","2021","2"
"3539","410080","2021","5"
"3540","410090","2021","2"
"3541","410100","2021","1"
"3542","410110","2021","2"
"3543","410120","2021","17"
"3544","410130","2021","1"
"3545","410140","2021","28"
"3546","410150","2021","27"
"3547","410160","2021","22"
"3548","410170","2021","2"
"3549","410180","2021","47"
"3550","410190","2021","1"
"3551","410200","2021","5"
"3552","410210","2021","3"
"3553","410230","2021","5"
"3554","410240","2021","9"
"3555","410260","2021","3"
"3556","410270","2021","1"
"3557","410275","2021","1"
"3558","410280","2021","4"
"3559","410290","2021","7"
"3560","410300","2021","1"
"3561","410305","2021","4"
"3562","410310","2021","8"
"3563","410320","2021","1"
"3564","410322","2021","1"
"3565","410330","2021","1"
"3566","410335","2021","1"
"3567","410345","2021","7"
"3568","410350","2021","2"
"3569","410360","2021","17"
"3570","410370","2021","13"
"3571","410380","2021","1"
"3572","410390","2021","5"
"3573","410395","2021","3"
"3574","410400","2021","19"
"3575","410405","2021","1"
"3576","410410","2021","4"
"3577","410420","2021","35"
"3578","410425","2021","15"
"3579","410430","2021","24"
"3580","410440","2021","4"
"3581","410442","2021","5"
"3582","410445","2021","5"
"3583","410450","2021","4"
"3584","410460","2021","3"
"3585","410465","2021","17"
"3586","410470","2021","5"
"3587","410480","2021","123"
"3588","410490","2021","53"
"3589","410500","2021","5"
"3590","410510","2021","1"
"3591","410520","2021","9"
"3592","410530","2021","2"
"3593","410540","2021","7"
"3594","410550","2021","38"
"3595","410560","2021","9"
"3596","410570","2021","9"
"3597","410580","2021","97"
"3598","410590","2021","5"
"3599","410600","2021","3"
"3600","410610","2021","2"
"3601","410620","2021","10"
"3602","410630","2021","5"
"3603","410640","2021","5"
"3604","410645","2021","7"
"3605","410650","2021","7"
"3606","410655","2021","1"
"3607","410660","2021","8"
"3608","410670","2021","1"
"3609","410680","2021","6"
"3610","410685","2021","1"
"3611","410690","2021","326"
"3612","410700","2021","2"
"3613","410712","2021","3"
"3614","410715","2021","1"
"3615","410720","2021","13"
"3616","410725","2021","1"
"3617","410730","2021","2"
"3618","410740","2021","2"
"3619","410750","2021","1"
"3620","410753","2021","1"
"3621","410754","2021","4"
"3622","410755","2021","1"
"3623","410760","2021","7"
"3624","410765","2021","45"
"3625","410770","2021","1"
"3626","410775","2021","3"
"3627","410780","2021","2"
"3628","410785","2021","2"
"3629","410790","2021","3"
"3630","410800","2021","4"
"3631","410820","2021","1"
"3632","410830","2021","165"
"3633","410832","2021","3"
"3634","410840","2021","18"
"3635","410845","2021","1"
"3636","410850","2021","12"
"3637","410855","2021","1"
"3638","410860","2021","1"
"3639","410865","2021","7"
"3640","410870","2021","2"
"3641","410880","2021","13"
"3642","410890","2021","2"
"3643","410895","2021","3"
"3644","410900","2021","4"
"3645","410920","2021","1"
"3646","410930","2021","3"
"3647","410940","2021","102"
"3648","410950","2021","8"
"3649","410960","2021","38"
"3650","410965","2021","3"
"3651","410970","2021","17"
"3652","410975","2021","2"
"3653","410980","2021","11"
"3654","410990","2021","3"
"3655","411000","2021","3"
"3656","411005","2021","2"
"3657","411007","2021","3"
"3658","411010","2021","16"
"3659","411020","2021","7"
"3660","411030","2021","1"
"3661","411040","2021","2"
"3662","411050","2021","4"
"3663","411060","2021","6"
"3664","411065","2021","1"
"3665","411070","2021","15"
"3666","411080","2021","3"
"3667","411090","2021","1"
"3668","411095","2021","3"
"3669","411120","2021","3"
"3670","411125","2021","13"
"3671","411130","2021","2"
"3672","411140","2021","7"
"3673","411150","2021","2"
"3674","411155","2021","2"
"3675","411160","2021","2"
"3676","411180","2021","19"
"3677","411190","2021","6"
"3678","411200","2021","18"
"3679","411210","2021","1"
"3680","411240","2021","2"
"3681","411250","2021","4"
"3682","411270","2021","1"
"3683","411275","2021","1"
"3684","411280","2021","9"
"3685","411290","2021","1"
"3686","411295","2021","2"
"3687","411320","2021","4"
"3688","411325","2021","4"
"3689","411330","2021","16"
"3690","411340","2021","1"
"3691","411342","2021","2"
"3692","411345","2021","2"
"3693","411350","2021","1"
"3694","411360","2021","2"
"3695","411370","2021","117"
"3696","411373","2021","1"
"3697","411375","2021","1"
"3698","411380","2021","1"
"3699","411390","2021","2"
"3700","411400","2021","4"
"3701","411410","2021","10"
"3702","411420","2021","9"
"3703","411430","2021","14"
"3704","411435","2021","1"
"3705","411440","2021","8"
"3706","411450","2021","6"
"3707","411460","2021","15"
"3708","411470","2021","5"
"3709","411480","2021","11"
"3710","411500","2021","1"
"3711","411510","2021","2"
"3712","411520","2021","60"
"3713","411530","2021","1"
"3714","411535","2021","3"
"3715","411540","2021","6"
"3716","411550","2021","1"
"3717","411560","2021","7"
"3718","411570","2021","20"
"3719","411575","2021","5"
"3720","411580","2021","17"
"3721","411590","2021","1"
"3722","411605","2021","1"
"3723","411610","2021","6"
"3724","411620","2021","6"
"3725","411640","2021","1"
"3726","411650","2021","2"
"3727","411670","2021","1"
"3728","411690","2021","9"
"3729","411705","2021","10"
"3730","411720","2021","2"
"3731","411721","2021","1"
"3732","411722","2021","2"
"3733","411725","2021","3"
"3734","411727","2021","3"
"3735","411730","2021","10"
"3736","411740","2021","3"
"3737","411745","2021","1"
"3738","411750","2021","16"
"3739","411760","2021","43"
"3740","411770","2021","12"
"3741","411780","2021","5"
"3742","411790","2021","8"
"3743","411800","2021","9"
"3744","411810","2021","3"
"3745","411820","2021","111"
"3746","411830","2021","1"
"3747","411840","2021","18"
"3748","411845","2021","3"
"3749","411850","2021","27"
"3750","411870","2021","3"
"3751","411880","2021","8"
"3752","411885","2021","2"
"3753","411890","2021","5"
"3754","411900","2021","1"
"3755","411910","2021","10"
"3756","411915","2021","36"
"3757","411920","2021","3"
"3758","411930","2021","29"
"3759","411940","2021","15"
"3760","411950","2021","51"
"3761","411960","2021","10"
"3762","411965","2021","1"
"3763","411970","2021","1"
"3764","411980","2021","3"
"3765","411990","2021","289"
"3766","411995","2021","11"
"3767","412000","2021","2"
"3768","412010","2021","3"
"3769","412015","2021","1"
"3770","412020","2021","3"
"3771","412030","2021","1"
"3772","412033","2021","2"
"3773","412040","2021","1"
"3774","412050","2021","1"
"3775","412060","2021","16"
"3776","412070","2021","3"
"3777","412080","2021","8"
"3778","412085","2021","2"
"3779","412090","2021","16"
"3780","412100","2021","3"
"3781","412120","2021","4"
"3782","412125","2021","5"
"3783","412130","2021","1"
"3784","412135","2021","1"
"3785","412140","2021","2"
"3786","412150","2021","8"
"3787","412160","2021","3"
"3788","412170","2021","13"
"3789","412175","2021","5"
"3790","412180","2021","1"
"3791","412190","2021","7"
"3792","412200","2021","2"
"3793","412210","2021","1"
"3794","412215","2021","10"
"3795","412217","2021","2"
"3796","412220","2021","19"
"3797","412230","2021","11"
"3798","412240","2021","16"
"3799","412250","2021","1"
"3800","412260","2021","4"
"3801","412270","2021","3"
"3802","412290","2021","3"
"3803","412300","2021","3"
"3804","412310","2021","1"
"3805","412340","2021","1"
"3806","412350","2021","6"
"3807","412360","2021","1"
"3808","412370","2021","3"
"3809","412380","2021","2"
"3810","412385","2021","3"
"3811","412390","2021","1"
"3812","412395","2021","1"
"3813","412400","2021","2"
"3814","412402","2021","4"
"3815","412405","2021","7"
"3816","412410","2021","23"
"3817","412420","2021","1"
"3818","412440","2021","6"
"3819","412450","2021","2"
"3820","412460","2021","2"
"3821","412470","2021","3"
"3822","412480","2021","3"
"3823","412490","2021","3"
"3824","412500","2021","1"
"3825","412510","2021","10"
"3826","412520","2021","1"
"3827","412530","2021","1"
"3828","412545","2021","2"
"3829","412550","2021","100"
"3830","412555","2021","1"
"3831","412560","2021","10"
"3832","412570","2021","10"
"3833","412580","2021","6"
"3834","412600","2021","1"
"3835","412610","2021","1"
"3836","412620","2021","3"
"3837","412625","2021","43"
"3838","412627","2021","3"
"3839","412630","2021","13"
"3840","412635","2021","1"
"3841","412650","2021","1"
"3842","412660","2021","3"
"3843","412667","2021","8"
"3844","412670","2021","1"
"3845","412680","2021","10"
"3846","412690","2021","1"
"3847","412700","2021","3"
"3848","412710","2021","34"
"3849","412720","2021","2"
"3850","412730","2021","4"
"3851","412740","2021","10"
"3852","412750","2021","13"
"3853","412760","2021","13"
"3854","412770","2021","48"
"3855","412780","2021","2"
"3856","412785","2021","2"
"3857","412788","2021","6"
"3858","412790","2021","5"
"3859","412795","2021","3"
"3860","412796","2021","7"
"3861","412800","2021","3"
"3862","412810","2021","28"
"3863","412820","2021","23"
"3864","412840","2021","3"
"3865","412850","2021","4"
"3866","412853","2021","2"
"3867","412855","2021","3"
"3868","412860","2021","1"
"3869","412862","2021","2"
"3870","412863","2021","1"
"3871","412865","2021","2"
"3872","412870","2021","2"
"3873","412880","2021","3"
"3874","420010","2021","16"
"3875","420020","2021","3"
"3876","420030","2021","1"
"3877","420040","2021","4"
"3878","420050","2021","5"
"3879","420055","2021","3"
"3880","420100","2021","3"
"3881","420110","2021","2"
"3882","420120","2021","2"
"3883","420125","2021","5"
"3884","420127","2021","1"
"3885","420130","2021","26"
"3886","420140","2021","30"
"3887","420150","2021","2"
"3888","420160","2021","1"
"3889","420170","2021","5"
"3890","420180","2021","1"
"3891","420190","2021","2"
"3892","420195","2021","7"
"3893","420200","2021","27"
"3894","420205","2021","8"
"3895","420207","2021","9"
"3896","420208","2021","1"
"3897","420210","2021","30"
"3898","420213","2021","4"
"3899","420215","2021","1"
"3900","420220","2021","4"
"3901","420230","2021","32"
"3902","420240","2021","74"
"3903","420243","2021","3"
"3904","420245","2021","5"
"3905","420250","2021","2"
"3906","420253","2021","2"
"3907","420260","2021","7"
"3908","420270","2021","1"
"3909","420280","2021","8"
"3910","420285","2021","3"
"3911","420290","2021","40"
"3912","420300","2021","40"
"3913","420310","2021","1"
"3914","420315","2021","7"
"3915","420320","2021","45"
"3916","420325","2021","3"
"3917","420330","2021","8"
"3918","420340","2021","2"
"3919","420350","2021","4"
"3920","420360","2021","17"
"3921","420370","2021","11"
"3922","420380","2021","17"
"3923","420390","2021","8"
"3924","420395","2021","9"
"3925","420400","2021","7"
"3926","420410","2021","1"
"3927","420417","2021","1"
"3928","420419","2021","2"
"3929","420420","2021","81"
"3930","420425","2021","5"
"3931","420430","2021","26"
"3932","420440","2021","3"
"3933","420445","2021","1"
"3934","420450","2021","4"
"3935","420455","2021","4"
"3936","420460","2021","67"
"3937","420470","2021","1"
"3938","420480","2021","27"
"3939","420490","2021","3"
"3940","420500","2021","7"
"3941","420510","2021","1"
"3942","420515","2021","1"
"3943","420517","2021","1"
"3944","420519","2021","1"
"3945","420520","2021","3"
"3946","420530","2021","4"
"3947","420540","2021","86"
"3948","420545","2021","7"
"3949","420550","2021","20"
"3950","420555","2021","1"
"3951","420560","2021","2"
"3952","420570","2021","2"
"3953","420580","2021","18"
"3954","420590","2021","14"
"3955","420600","2021","6"
"3956","420610","2021","4"
"3957","420620","2021","1"
"3958","420630","2021","8"
"3959","420640","2021","1"
"3960","420650","2021","10"
"3961","420665","2021","4"
"3962","420670","2021","11"
"3963","420680","2021","1"
"3964","420690","2021","10"
"3965","420700","2021","14"
"3966","420710","2021","9"
"3967","420720","2021","3"
"3968","420730","2021","23"
"3969","420750","2021","18"
"3970","420757","2021","1"
"3971","420760","2021","3"
"3972","420768","2021","5"
"3973","420770","2021","5"
"3974","420775","2021","1"
"3975","420780","2021","2"
"3976","420785","2021","1"
"3977","420790","2021","6"
"3978","420800","2021","5"
"3979","420810","2021","12"
"3980","420820","2021","118"
"3981","420830","2021","38"
"3982","420840","2021","6"
"3983","420845","2021","18"
"3984","420850","2021","9"
"3985","420860","2021","2"
"3986","420870","2021","6"
"3987","420880","2021","9"
"3988","420890","2021","48"
"3989","420900","2021","10"
"3990","420910","2021","169"
"3991","420915","2021","11"
"3992","420930","2021","89"
"3993","420940","2021","9"
"3994","420950","2021","7"
"3995","420960","2021","3"
"3996","420970","2021","13"
"3997","420980","2021","3"
"3998","420990","2021","4"
"3999","421000","2021","9"
"4000","421005","2021","1"
"4001","421010","2021","16"
"4002","421040","2021","1"
"4003","421050","2021","6"
"4004","421060","2021","6"
"4005","421085","2021","1"
"4006","421100","2021","2"
"4007","421105","2021","6"
"4008","421110","2021","3"
"4009","421120","2021","9"
"4010","421130","2021","59"
"4011","421140","2021","1"
"4012","421145","2021","1"
"4013","421150","2021","2"
"4014","421160","2021","1"
"4015","421170","2021","5"
"4016","421175","2021","7"
"4017","421180","2021","1"
"4018","421187","2021","1"
"4019","421189","2021","2"
"4020","421190","2021","74"
"4021","421200","2021","2"
"4022","421205","2021","2"
"4023","421210","2021","6"
"4024","421220","2021","11"
"4025","421223","2021","1"
"4026","421225","2021","2"
"4027","421227","2021","2"
"4028","421230","2021","4"
"4029","421250","2021","19"
"4030","421260","2021","1"
"4031","421265","2021","1"
"4032","421270","2021","1"
"4033","421280","2021","15"
"4034","421290","2021","5"
"4035","421310","2021","1"
"4036","421315","2021","1"
"4037","421320","2021","6"
"4038","421330","2021","3"
"4039","421335","2021","2"
"4040","421340","2021","13"
"4041","421350","2021","11"
"4042","421360","2021","9"
"4043","421370","2021","14"
"4044","421380","2021","1"
"4045","421400","2021","5"
"4046","421420","2021","3"
"4047","421430","2021","1"
"4048","421440","2021","1"
"4049","421450","2021","2"
"4050","421460","2021","2"
"4051","421470","2021","7"
"4052","421480","2021","23"
"4053","421500","2021","16"
"4054","421507","2021","1"
"4055","421510","2021","3"
"4056","421520","2021","2"
"4057","421530","2021","5"
"4058","421535","2021","1"
"4059","421540","2021","1"
"4060","421545","2021","5"
"4061","421550","2021","8"
"4062","421565","2021","6"
"4063","421567","2021","2"
"4064","421570","2021","10"
"4065","421575","2021","2"
"4066","421580","2021","29"
"4067","421600","2021","1"
"4068","421605","2021","2"
"4069","421610","2021","4"
"4070","421620","2021","19"
"4071","421630","2021","14"
"4072","421635","2021","3"
"4073","421650","2021","13"
"4074","421660","2021","65"
"4075","421670","2021","5"
"4076","421680","2021","1"
"4077","421690","2021","7"
"4078","421710","2021","1"
"4079","421720","2021","9"
"4080","421740","2021","3"
"4081","421750","2021","1"
"4082","421760","2021","4"
"4083","421770","2021","10"
"4084","421775","2021","1"
"4085","421780","2021","6"
"4086","421790","2021","2"
"4087","421800","2021","16"
"4088","421810","2021","5"
"4089","421820","2021","10"
"4090","421825","2021","7"
"4091","421830","2021","13"
"4092","421835","2021","1"
"4093","421840","2021","1"
"4094","421850","2021","3"
"4095","421860","2021","2"
"4096","421870","2021","24"
"4097","421880","2021","4"
"4098","421890","2021","8"
"4099","421895","2021","1"
"4100","421910","2021","1"
"4101","421915","2021","2"
"4102","421917","2021","2"
"4103","421920","2021","1"
"4104","421930","2021","23"
"4105","421935","2021","2"
"4106","421940","2021","1"
"4107","421950","2021","17"
"4108","421970","2021","14"
"4109","421985","2021","3"
"4110","422000","2021","14"
"4111","430003","2021","4"
"4112","430010","2021","4"
"4113","430040","2021","22"
"4114","430050","2021","1"
"4115","430057","2021","2"
"4116","430060","2021","114"
"4117","430063","2021","1"
"4118","430064","2021","3"
"4119","430070","2021","1"
"4120","430080","2021","3"
"4121","430085","2021","1"
"4122","430087","2021","3"
"4123","430090","2021","2"
"4124","430100","2021","2"
"4125","430105","2021","7"
"4126","430110","2021","7"
"4127","430120","2021","2"
"4128","430130","2021","6"
"4129","430140","2021","4"
"4130","430150","2021","2"
"4131","430160","2021","51"
"4132","430163","2021","8"
"4133","430170","2021","1"
"4134","430175","2021","1"
"4135","430185","2021","1"
"4136","430187","2021","2"
"4137","430190","2021","8"
"4138","430192","2021","1"
"4139","430200","2021","8"
"4140","430205","2021","1"
"4141","430210","2021","59"
"4142","430225","2021","1"
"4143","430230","2021","11"
"4144","430235","2021","2"
"4145","430240","2021","2"
"4146","430245","2021","5"
"4147","430250","2021","1"
"4148","430260","2021","3"
"4149","430270","2021","10"
"4150","430280","2021","14"
"4151","430290","2021","4"
"4152","430300","2021","45"
"4153","430310","2021","31"
"4154","430320","2021","4"
"4155","430330","2021","1"
"4156","430350","2021","21"
"4157","430355","2021","1"
"4158","430360","2021","1"
"4159","430367","2021","1"
"4160","430370","2021","1"
"4161","430380","2021","1"
"4162","430390","2021","8"
"4163","430420","2021","10"
"4164","430430","2021","1"
"4165","430435","2021","2"
"4166","430440","2021","16"
"4167","430450","2021","13"
"4168","430460","2021","177"
"4169","430463","2021","41"
"4170","430465","2021","3"
"4171","430466","2021","14"
"4172","430467","2021","2"
"4173","430468","2021","3"
"4174","430469","2021","1"
"4175","430470","2021","23"
"4176","430471","2021","1"
"4177","430480","2021","4"
"4178","430495","2021","1"
"4179","430500","2021","1"
"4180","430510","2021","150"
"4181","430512","2021","2"
"4182","430515","2021","1"
"4183","430517","2021","6"
"4184","430520","2021","2"
"4185","430535","2021","8"
"4186","430545","2021","12"
"4187","430550","2021","3"
"4188","430570","2021","1"
"4189","430580","2021","4"
"4190","430590","2021","1"
"4191","430597","2021","2"
"4192","430600","2021","3"
"4193","430605","2021","5"
"4194","430610","2021","18"
"4195","430620","2021","1"
"4196","430635","2021","1"
"4197","430637","2021","2"
"4198","430640","2021","5"
"4199","430650","2021","6"
"4200","430660","2021","8"
"4201","430670","2021","1"
"4202","430673","2021","1"
"4203","430676","2021","25"
"4204","430680","2021","5"
"4205","430690","2021","7"
"4206","430692","2021","2"
"4207","430693","2021","5"
"4208","430697","2021","2"
"4209","430700","2021","30"
"4210","430705","2021","1"
"4211","430710","2021","1"
"4212","430720","2021","1"
"4213","430740","2021","2"
"4214","430750","2021","4"
"4215","430755","2021","1"
"4216","430760","2021","3"
"4217","430770","2021","28"
"4218","430780","2021","9"
"4219","430783","2021","1"
"4220","430790","2021","15"
"4221","430807","2021","3"
"4222","430810","2021","1"
"4223","430820","2021","5"
"4224","430830","2021","5"
"4225","430840","2021","5"
"4226","430843","2021","1"
"4227","430845","2021","2"
"4228","430850","2021","7"
"4229","430860","2021","10"
"4230","430865","2021","1"
"4231","430880","2021","2"
"4232","430885","2021","1"
"4233","430890","2021","1"
"4234","430900","2021","2"
"4235","430905","2021","1"
"4236","430910","2021","7"
"4237","430915","2021","2"
"4238","430920","2021","103"
"4239","430930","2021","46"
"4240","430940","2021","2"
"4241","430950","2021","1"
"4242","430955","2021","1"
"4243","430957","2021","2"
"4244","430960","2021","1"
"4245","430965","2021","5"
"4246","430975","2021","1"
"4247","430980","2021","1"
"4248","430990","2021","4"
"4249","430995","2021","1"
"4250","431000","2021","3"
"4251","431010","2021","15"
"4252","431020","2021","15"
"4253","431033","2021","9"
"4254","431040","2021","1"
"4255","431043","2021","1"
"4256","431050","2021","4"
"4257","431053","2021","1"
"4258","431055","2021","1"
"4259","431060","2021","26"
"4260","431065","2021","1"
"4261","431070","2021","2"
"4262","431085","2021","1"
"4263","431090","2021","2"
"4264","431100","2021","9"
"4265","431110","2021","2"
"4266","431112","2021","3"
"4267","431115","2021","1"
"4268","431120","2021","7"
"4269","431125","2021","1"
"4270","431130","2021","13"
"4271","431140","2021","26"
"4272","431142","2021","1"
"4273","431150","2021","3"
"4274","431162","2021","2"
"4275","431171","2021","2"
"4276","431173","2021","2"
"4277","431175","2021","1"
"4278","431177","2021","5"
"4279","431180","2021","10"
"4280","431198","2021","2"
"4281","431225","2021","2"
"4282","431230","2021","4"
"4283","431237","2021","3"
"4284","431238","2021","1"
"4285","431240","2021","24"
"4286","431250","2021","7"
"4287","431260","2021","1"
"4288","431262","2021","1"
"4289","431265","2021","6"
"4290","431267","2021","1"
"4291","431275","2021","2"
"4292","431280","2021","1"
"4293","431290","2021","1"
"4294","431295","2021","1"
"4295","431306","2021","4"
"4296","431320","2021","5"
"4297","431330","2021","7"
"4298","431337","2021","13"
"4299","431340","2021","97"
"4300","431350","2021","16"
"4301","431365","2021","8"
"4302","431370","2021","10"
"4303","431380","2021","1"
"4304","431390","2021","6"
"4305","431395","2021","8"
"4306","431402","2021","1"
"4307","431403","2021","3"
"4308","431405","2021","21"
"4309","431406","2021","1"
"4310","431410","2021","76"
"4311","431417","2021","1"
"4312","431420","2021","5"
"4313","431440","2021","99"
"4314","431442","2021","1"
"4315","431447","2021","1"
"4316","431449","2021","1"
"4317","431450","2021","1"
"4318","431454","2021","1"
"4319","431460","2021","5"
"4320","431470","2021","4"
"4321","431477","2021","2"
"4322","431480","2021","7"
"4323","431490","2021","461"
"4324","431500","2021","2"
"4325","431510","2021","2"
"4326","431515","2021","2"
"4327","431530","2021","5"
"4328","431531","2021","1"
"4329","431532","2021","1"
"4330","431540","2021","22"
"4331","431550","2021","3"
"4332","431555","2021","1"
"4333","431560","2021","76"
"4334","431570","2021","5"
"4335","431575","2021","1"
"4336","431580","2021","1"
"4337","431595","2021","1"
"4338","431600","2021","2"
"4339","431610","2021","3"
"4340","431620","2021","1"
"4341","431630","2021","1"
"4342","431640","2021","17"
"4343","431643","2021","1"
"4344","431645","2021","1"
"4345","431650","2021","2"
"4346","431660","2021","4"
"4347","431670","2021","3"
"4348","431673","2021","1"
"4349","431680","2021","23"
"4350","431690","2021","108"
"4351","431695","2021","1"
"4352","431697","2021","1"
"4353","431700","2021","5"
"4354","431710","2021","43"
"4355","431720","2021","11"
"4356","431730","2021","19"
"4357","431740","2021","9"
"4358","431750","2021","28"
"4359","431760","2021","9"
"4360","431770","2021","3"
"4361","431780","2021","2"
"4362","431790","2021","1"
"4363","431795","2021","1"
