"","codigo","ano","nvm_com_cor_da_pele_preta"
"4366","510300","2021","32"
"4367","510305","2021","5"
"4368","510310","2021","6"
"4369","510320","2021","9"
"4370","510325","2021","13"
"4371","510330","2021","11"
"4372","510335","2021","23"
"4373","510336","2021","1"
"4374","510337","2021","11"
"4375","510340","2021","1230"
"4376","510343","2021","1"
"4377","510345","2021","13"
"4378","510350","2021","24"
"4379","510360","2021","2"
"4380","510370","2021","11"
"4381","510380","2021","1"
"4382","510385","2021","4"
"4383","510390","2021","6"
"4384","510395","2021","2"
"4385","510410","2021","11"
"4386","510420","2021","1"
"4387","510450","2021","2"
"4388","510452","2021","10"
"4389","510454","2021","8"
"4390","510455","2021","1"
"4391","510460","2021","1"
"4392","510480","2021","25"
"4393","510490","2021","4"
"4394","510500","2021","9"
"4395","510510","2021","21"
"4396","510515","2021","43"
"4397","510517","2021","3"
"4398","510520","2021","6"
"4399","510523","2021","3"
"4400","510525","2021","106"
"4401","510550","2021","25"
"4402","510560","2021","18"
"4403","510562","2021","8"
"4404","510590","2021","9"
"4405","510600","2021","6"
"4406","510610","2021","20"
"4407","510615","2021","7"
"4408","510617","2021","1"
"4409","510618","2021","6"
"4410","510619","2021","2"
"4411","510620","2021","7"
"4412","510621","2021","4"
"4413","510622","2021","22"
"4414","510623","2021","11"
"4415","510624","2021","15"
"4416","510625","2021","12"
"4417","510626","2021","3"
"4418","510627","2021","2"
"4419","510628","2021","3"
"4420","510629","2021","10"
"4421","510630","2021","20"
"4422","510631","2021","2"
"4423","510637","2021","16"
"4424","510642","2021","24"
"4425","510645","2021","6"
"4426","510650","2021","59"
"4427","510665","2021","2"
"4428","510670","2021","1"
"4429","510675","2021","46"
"4430","510677","2021","8"
"4431","510680","2021","3"
"4432","510682","2021","2"
"4433","510685","2021","5"
"4434","510700","2021","9"
"4435","510704","2021","76"
"4436","510706","2021","26"
"4437","510710","2021","2"
"4438","510718","2021","1"
"4439","510719","2021","2"
"4440","510724","2021","9"
"4441","510729","2021","1"
"4442","510730","2021","15"
"4443","510735","2021","5"
"4444","510740","2021","3"
"4445","510757","2021","2"
"4446","510760","2021","260"
"4447","510770","2021","7"
"4448","510774","2021","4"
"4449","510776","2021","3"
"4450","510777","2021","2"
"4451","510779","2021","1"
"4452","510780","2021","27"
"4453","510785","2021","3"
"4454","510787","2021","29"
"4455","510788","2021","1"
"4456","510790","2021","193"
"4457","510792","2021","168"
"4458","510794","2021","9"
"4459","510795","2021","126"
"4460","510800","2021","19"
"4461","510805","2021","4"
"4462","510810","2021","3"
"4463","510820","2021","3"
"4464","510830","2021","3"
"4465","510835","2021","2"
"4466","510840","2021","466"
"4467","510850","2021","12"
"4468","510860","2021","33"
"4469","510880","2021","3"
"4470","510885","2021","4"
"4471","510890","2021","11"
"4472","510895","2021","2"
"4473","520005","2021","15"
"4474","520010","2021","4"
"4475","520013","2021","13"
"4476","520017","2021","5"
"4477","520025","2021","194"
"4478","520030","2021","14"
"4479","520055","2021","5"
"4480","520060","2021","21"
"4481","520080","2021","11"
"4482","520082","2021","2"
"4483","520085","2021","2"
"4484","520090","2021","1"
"4485","520110","2021","293"
"4486","520130","2021","10"
"4487","520140","2021","463"
"4488","520145","2021","2"
"4489","520150","2021","2"
"4490","520160","2021","1"
"4491","520170","2021","3"
"4492","520180","2021","3"
"4493","520215","2021","3"
"4494","520235","2021","1"
"4495","520250","2021","9"
"4496","520260","2021","1"
"4497","520280","2021","1"
"4498","520310","2021","1"
"4499","520320","2021","14"
"4500","520330","2021","16"
"4501","520350","2021","43"
"4502","520355","2021","7"
"4503","520357","2021","7"
"4504","520360","2021","3"
"4505","520380","2021","1"
"4506","520390","2021","4"
"4507","520396","2021","1"
"4508","520400","2021","6"
"4509","520410","2021","8"
"4510","520425","2021","2"
"4511","520430","2021","4"
"4512","520440","2021","8"
"4513","520450","2021","73"
"4514","520460","2021","1"
"4515","520465","2021","2"
"4516","520470","2021","3"
"4517","520480","2021","2"
"4518","520485","2021","5"
"4519","520490","2021","36"
"4520","520495","2021","1"
"4521","520505","2021","3"
"4522","520510","2021","29"
"4523","520530","2021","32"
"4524","520540","2021","11"
"4525","520547","2021","6"
"4526","520549","2021","112"
"4527","520551","2021","17"
"4528","520552","2021","2"
"4529","520580","2021","3"
"4530","520590","2021","10"
"4531","520620","2021","61"
"4532","520640","2021","13"
"4533","520660","2021","2"
"4534","520670","2021","1"
"4535","520725","2021","2"
"4536","520740","2021","5"
"4537","520750","2021","1"
"4538","520753","2021","5"
"4539","520760","2021","1"
"4540","520780","2021","1"
"4541","520790","2021","26"
"4542","520800","2021","169"
"4543","520810","2021","1"
"4544","520815","2021","1"
"4545","520830","2021","6"
"4546","520840","2021","11"
"4547","520850","2021","2"
"4548","520860","2021","35"
"4549","520870","2021","1099"
"4550","520880","2021","98"
"4551","520890","2021","14"
"4552","520910","2021","10"
"4553","520915","2021","1"
"4554","520920","2021","15"
"4555","520940","2021","1"
"4556","520945","2021","1"
"4557","520960","2021","4"
"4558","520970","2021","15"
"4559","520980","2021","3"
"4560","520990","2021","20"
"4561","520995","2021","4"
"4562","521000","2021","9"
"4563","521010","2021","9"
"4564","521015","2021","1"
"4565","521020","2021","14"
"4566","521030","2021","1"
"4567","521040","2021","27"
"4568","521056","2021","1"
"4569","521060","2021","1"
"4570","521080","2021","1"
"4571","521090","2021","6"
"4572","521100","2021","2"
"4573","521120","2021","7"
"4574","521130","2021","2"
"4575","521140","2021","2"
"4576","521150","2021","104"
"4577","521160","2021","1"
"4578","521170","2021","1"
"4579","521180","2021","18"
"4580","521190","2021","115"
"4581","521200","2021","1"
"4582","521210","2021","6"
"4583","521220","2021","4"
"4584","521230","2021","2"
"4585","521250","2021","247"
"4586","521260","2021","1"
"4587","521270","2021","9"
"4588","521280","2021","3"
"4589","521290","2021","5"
"4590","521295","2021","1"
"4591","521300","2021","7"
"4592","521305","2021","3"
"4593","521308","2021","25"
"4594","521310","2021","50"
"4595","521350","2021","24"
"4596","521370","2021","12"
"4597","521375","2021","9"
"4598","521377","2021","1"
"4599","521380","2021","12"
"4600","521385","2021","1"
"4601","521390","2021","2"
"4602","521400","2021","14"
"4603","521405","2021","6"
"4604","521440","2021","3"
"4605","521450","2021","18"
"4606","521460","2021","7"
"4607","521470","2021","1"
"4608","521480","2021","1"
"4609","521483","2021","5"
"4610","521486","2021","5"
"4611","521487","2021","1"
"4612","521490","2021","4"
"4613","521500","2021","4"
"4614","521520","2021","3"
"4615","521523","2021","179"
"4616","521525","2021","4"
"4617","521530","2021","3"
"4618","521550","2021","2"
"4619","521560","2021","18"
"4620","521565","2021","1"
"4621","521570","2021","15"
"4622","521630","2021","4"
"4623","521640","2021","4"
"4624","521645","2021","3"
"4625","521680","2021","1"
"4626","521690","2021","2"
"4627","521710","2021","5"
"4628","521730","2021","13"
"4629","521740","2021","15"
"4630","521760","2021","106"
"4631","521770","2021","5"
"4632","521800","2021","39"
"4633","521805","2021","6"
"4634","521810","2021","1"
"4635","521830","2021","18"
"4636","521850","2021","15"
"4637","521860","2021","8"
"4638","521870","2021","3"
"4639","521878","2021","3"
"4640","521880","2021","186"
"4641","521890","2021","6"
"4642","521910","2021","5"
"4643","521920","2021","2"
"4644","521925","2021","4"
"4645","521930","2021","6"
"4646","521940","2021","3"
"4647","521945","2021","1"
"4648","521950","2021","3"
"4649","521960","2021","4"
"4650","521970","2021","6"
"4651","521973","2021","3"
"4652","521975","2021","103"
"4653","521980","2021","3"
"4654","521990","2021","1"
"4655","522000","2021","17"
"4656","522010","2021","6"
"4657","522015","2021","2"
"4658","522020","2021","40"
"4659","522026","2021","1"
"4660","522028","2021","1"
"4661","522040","2021","5"
"4662","522045","2021","175"
"4663","522050","2021","9"
"4664","522060","2021","7"
"4665","522068","2021","6"
"4666","522070","2021","3"
"4667","522100","2021","2"
"4668","522108","2021","7"
"4669","522119","2021","7"
"4670","522130","2021","1"
"4671","522140","2021","99"
"4672","522145","2021","3"
"4673","522155","2021","2"
"4674","522160","2021","43"
"4675","522170","2021","5"
"4676","522185","2021","201"
"4677","522190","2021","2"
"4678","522200","2021","1"
"4679","522205","2021","3"
"4680","522220","2021","5"
"4681","522230","2021","2"
"4682","530010","2021","2557"
